NodeID,ParentID,x,y,z,cost,active
10122,9584,118.465,-28.3168,-41.4001,93.9789,1
10123,20,42.0134,-5.31131,-80.5278,182.87,1
10124,7,15.5605,0.274465,-95.7517,213.808,1
10125,7,15.5606,0.274861,-95.7518,213.808,1
10126,14,29.7743,-1.96902,-88.9887,197.997,1
10127,10121,71.9599,-14.1513,-66.2517,148.555,1
10128,10058,88.5634,-18.9085,-57.9948,129.415,1
10129,10093,181.766,-81.3125,-23.8888,43.4009,1
10130,7,15.5625,0.270829,-95.7574,213.808,1
10131,7005,111.494,-29.5099,-44.3189,101.08,1
10132,7,15.5606,0.274166,-95.7519,213.808,1
10133,7,15.5623,0.271313,-95.7568,213.808,1
10134,7,15.5605,0.274641,-95.7517,213.808,1
10135,3149,73.9581,-23.7439,-52.7585,139.138,1
10136,7,15.5621,0.271509,-95.7565,213.808,1
10137,9189,219.299,-62.8813,-1.96076,23.286,1
10138,7,15.5624,0.271035,-95.7571,213.808,1
10139,10049,47.6476,-5.18602,-79.5803,177.63,1
10140,10049,47.6473,-5.18488,-79.5793,177.631,1
10141,7,15.5623,0.271236,-95.7569,213.808,1
10142,10109,45.3865,-4.49037,-80.887,180.331,1
10143,10111,97.2329,-20.7821,-53.2499,119.375,1
10144,7,15.5624,0.271148,-95.7571,213.808,1
10145,7,15.5625,0.270849,-95.7573,213.808,1
10146,7,15.5623,0.271134,-95.7569,213.808,1
10147,7,15.5624,0.271091,-95.7571,213.808,1
10148,7,15.5625,0.2711,-95.7573,213.808,1
10149,7,15.5605,0.27454,-95.7516,213.808,1
10150,7,15.5606,0.274357,-95.7519,213.808,1
10151,9657,80.1219,-16.6278,-62.2446,139.136,1
10152,9975,94.3244,-20.1757,-54.8872,122.758,1
10153,7,15.562,0.271666,-95.7563,213.808,1
10154,10139,49.9396,-5.98246,-78.3056,174.893,1
10155,7,15.5624,0.271075,-95.7572,213.808,1
10156,7,15.5624,0.270952,-95.7571,213.808,1
10157,7,15.5624,0.271059,-95.7571,213.808,1
10158,10129,179.184,-81.2118,-24.2539,44.6736,1
10159,7,15.5625,0.271033,-95.7574,213.808,1
10160,9975,94.3247,-20.1732,-54.8845,122.757,1
10161,6591,83.7561,-31.568,-32.4882,122.098,1
10162,7998,219.439,-62.7341,-0.683706,23.2485,1
10163,9637,29.9611,-0.97719,-89.006,198.087,1
10164,7,15.5625,0.271026,-95.7575,213.808,1
10165,7,15.5621,0.271399,-95.7564,213.808,1
10166,7,15.5621,0.271367,-95.7565,213.808,1
10167,9975,94.3247,-20.1754,-54.8873,122.757,1
10168,9862,82.9012,-17.4316,-60.8653,135.932,1
10169,10027,36.4666,-2.10066,-85.6744,190.729,1
10170,9940,102.937,-22.0093,-49.3421,112.425,1
10171,7,15.5605,0.274764,-95.7516,213.808,1
10172,9682,164.595,-79.7574,-21.9784,51.2061,1
10173,9933,163.54,-36.8844,-21.3979,44.2631,1
10174,10077,160.044,-35.9352,-23.0966,48.2471,1
10175,180,95.3232,-31.7575,-44.7607,115.298,1
10176,7,15.5604,0.274562,-95.7514,213.808,1
10177,10154,52.2588,-6.8459,-77.048,172.122,1
10178,9990,218.132,-73.1317,-5.53846,29.9087,1
10179,7,15.5609,0.273737,-95.7529,213.808,1
10180,9637,29.9612,-0.977064,-89.0061,198.087,1
10181,10129,179.184,-81.2132,-24.2553,44.6753,1
10182,7,15.5623,0.271323,-95.7568,213.808,1
10183,9420,92.7851,-37.4659,-28.9527,111.76,1
10184,10078,184.328,-81.3714,-23.2481,42.0744,1
10185,7,15.5624,0.271116,-95.757,213.808,1
10186,7,15.5623,0.271166,-95.757,213.808,1
10187,7,15.5624,0.270913,-95.7572,213.808,1
10188,10065,68.006,-21.3289,-62.7189,148.923,1
10189,7771,206.535,-50.0393,-6.33284,9.1003,1
10190,7,15.5623,0.271068,-95.7569,213.808,1
10191,10027,36.4674,-2.10116,-85.6753,190.729,1
10192,10184,181.767,-81.3159,-23.8911,43.4038,1
10193,7,15.5621,0.271423,-95.7566,213.808,1
10194,7,15.5624,0.271063,-95.7571,213.808,1
10195,7,15.5625,0.271001,-95.7573,213.808,1
10196,7,15.5605,0.274379,-95.7515,213.808,1
10197,7,15.5624,0.27108,-95.7572,213.808,1
10198,7,15.5623,0.271176,-95.7569,213.808,1
10199,6905,23.646,-0.190257,-92.0455,205.071,1
10200,7,15.5625,0.271074,-95.7574,213.808,1
10201,10178,216.886,-75.482,-7.72386,31.5296,1
10202,10177,54.5648,-7.6801,-75.6598,169.313,1
10203,9961,91.4391,-19.5394,-56.4726,126.105,1
10204,9283,219.403,-66.6565,-2.53797,25.6974,1
10205,7,15.5606,0.27446,-95.7521,213.808,1
10206,7,15.5623,0.271425,-95.7568,213.808,1
10207,7,15.5626,0.270923,-95.7575,213.808,1
10208,7,15.5625,0.270819,-95.7573,213.808,1
10209,7,15.5624,0.271042,-95.7571,213.808,1
10210,7,15.5605,0.274649,-95.7515,213.808,1
10211,10167,97.2329,-20.7929,-53.2593,119.376,1
10212,7,15.5605,0.274588,-95.7516,213.808,1
10213,10184,181.767,-81.3176,-23.8968,43.4085,1
10214,7,15.5625,0.270822,-95.7574,213.808,1
10215,7,15.5625,0.270846,-95.7573,213.808,1
10216,7,15.5604,0.274585,-95.7513,213.808,1
10217,7,15.5625,0.270922,-95.7573,213.808,1
10218,8428,25.7305,-0.412246,-91.0625,202.784,1
10219,7,15.5626,0.270992,-95.7575,213.808,1
10220,7,15.5605,0.274719,-95.7516,213.808,1
10221,180,95.3246,-31.7561,-44.7636,115.298,1
10222,7,15.5624,0.271183,-95.7571,213.808,1
10223,7,15.5625,0.27081,-95.7573,213.808,1
10224,7,15.5624,0.271137,-95.757,213.808,1
10225,7,15.5624,0.271159,-95.757,213.808,1
10226,7,15.5622,0.271591,-95.7565,213.808,1
10227,7,15.5623,0.271313,-95.7568,213.808,1
10228,7,15.5623,0.271125,-95.7569,213.808,1
10229,10142,47.6478,-5.27194,-79.6397,177.635,1
10230,7,15.5625,0.270882,-95.7574,213.808,1
10231,7,15.5624,0.271009,-95.7572,213.808,1
10232,9415,149.387,-32.6996,-27.0633,59.9451,1
10233,7,15.5622,0.271363,-95.7566,213.808,1
10234,10142,47.6484,-5.27065,-79.6394,177.635,1
10235,9820,103.551,-41.063,-28.3635,100.929,1
10236,7,15.5623,0.271429,-95.7567,213.808,1
10237,180,95.3227,-31.756,-44.7599,115.298,1
10238,5774,123.358,-34.7194,-37.4816,86.6739,1
10239,7,15.5625,0.27087,-95.7573,213.808,1
10240,7,15.5626,0.27102,-95.7577,213.808,1
10241,10184,181.767,-81.3175,-23.8929,43.4061,1
10242,10078,184.328,-81.3724,-23.2493,42.0758,1
10243,7,15.5623,0.271187,-95.7568,213.808,1
10244,7,15.5625,0.270886,-95.7573,213.808,1
10245,9962,162.321,-79.7965,-20.7639,52.3324,1
10246,7,15.5626,0.27079,-95.7574,213.808,1
10247,7,15.5622,0.271474,-95.7567,213.808,1
10248,10058,88.5668,-18.9028,-57.9971,129.414,1
10249,7,15.5623,0.271359,-95.7568,213.808,1
10250,4629,31.8285,-2.53669,-87.8333,195.574,1
10251,9637,29.9611,-0.97735,-89.006,198.087,1
10252,9792,65.5768,-19.7961,-64.0346,151.929,1
10253,9584,118.464,-28.3193,-41.3972,93.978,1
10254,7,15.5624,0.271062,-95.7571,213.808,1
10255,7,15.5623,0.271043,-95.757,213.808,1
10256,10177,54.5637,-7.68288,-75.6591,169.313,1
10257,10242,181.769,-81.3264,-23.9075,43.4198,1
10258,7,15.5622,0.271303,-95.7566,213.808,1
10259,7,15.5625,0.270798,-95.7574,213.808,1
10260,7,15.5606,0.274697,-95.7517,213.808,1
10261,7,15.5606,0.274969,-95.7518,213.808,1
10262,10257,179.186,-81.2496,-24.2819,44.7144,1
10263,7,15.5619,0.271943,-95.7558,213.808,1
10264,9862,82.9008,-17.4332,-60.8664,135.932,1
10265,7,15.5624,0.271033,-95.7572,213.808,1
10266,8009,56.6138,-14.0452,-70.1757,163.637,1
10267,7,15.5604,0.274626,-95.7513,213.808,1
10268,7,15.561,0.273348,-95.7534,213.808,1
10269,7,15.5624,0.271268,-95.7569,213.808,1
10270,10077,160.041,-35.9251,-23.0907,48.2497,1
10271,10077,160.046,-35.9309,-23.0975,48.247,1
10272,7,15.5625,0.270896,-95.7573,213.808,1
10273,7,15.5625,0.270865,-95.7573,213.808,1
10274,7,15.5623,0.271058,-95.7569,213.808,1
10275,7,15.5624,0.270942,-95.7572,213.808,1
10276,10257,179.186,-81.2476,-24.2785,44.7112,1
10277,7,15.5624,0.271224,-95.757,213.808,1
10278,7,15.5625,0.270893,-95.7573,213.808,1
10279,5336,35.9114,-3.86026,-85.3103,190.609,1
10280,10077,160.046,-35.9261,-23.0959,48.2475,1
10281,7,15.5624,0.270894,-95.7572,213.808,1
10282,7,15.5625,0.270862,-95.7574,213.808,1
10283,7,15.5605,0.274371,-95.7516,213.808,1
10284,9975,94.3215,-20.1776,-54.8825,122.758,1
10285,7,15.5605,0.274298,-95.7518,213.808,1
10286,9882,40.8928,-3.12574,-83.3008,185.611,1
10287,10177,54.5637,-7.68346,-75.6591,169.312,1
10288,7562,81.3325,-29.1241,-34.1593,125.238,1
10289,7,15.5625,0.270996,-95.7573,213.808,1
10290,7824,218.49,-59.0489,-1.99757,20.6823,1
10291,7,15.5625,0.271053,-95.7573,213.808,1
10292,5954,37.9395,-4.64426,-83.9638,188.071,1
10293,10201,215.274,-77.1018,-10.0932,32.7058,1
10294,9007,32.13,-1.3164,-87.9705,195.676,1
10295,7,15.5625,0.271044,-95.7574,213.808,1
10296,7,15.5625,0.270948,-95.7574,213.808,1
10297,7,15.5624,0.270945,-95.7573,213.808,1
10298,7,15.5605,0.274902,-95.7514,213.808,1
10299,7,15.5626,0.270828,-95.7574,213.808,1
10300,7,15.5623,0.271119,-95.7569,213.808,1
10301,7,15.5623,0.271135,-95.7569,213.808,1
10302,10027,36.4667,-2.10148,-85.6747,190.729,1
10303,10058,88.5686,-18.9002,-57.9984,129.414,1
10304,7,15.5624,0.271055,-95.7572,213.808,1
10305,7,15.5624,0.271187,-95.7569,213.808,1
10306,56,133.625,-36.5004,-20.4789,70.7625,1
10307,9231,192.925,-41.3675,-10.0035,14.9882,1
10308,5389,31.831,-2.52778,-87.8338,195.574,1
10309,9415,149.387,-32.695,-27.0623,59.946,1
10310,7,15.5624,0.271118,-95.757,213.808,1
10311,9596,76.5279,-23.6069,-37.0724,131.591,1
10312,7,15.5621,0.271706,-95.7562,213.808,1
10313,7,15.5624,0.271065,-95.7572,213.808,1
10314,7,15.5624,0.271131,-95.7571,213.808,1
10315,7,15.5624,0.270969,-95.757,213.808,1
10316,7,15.5622,0.271299,-95.7567,213.808,1
10317,7,15.5623,0.271469,-95.7567,213.808,1
10318,10027,36.4669,-2.1014,-85.6748,190.729,1
10319,7227,117.627,-31.637,-41.1228,93.8804,1
10320,7,15.5622,0.27147,-95.7565,213.808,1
10321,9975,94.3246,-20.1743,-54.8853,122.757,1
10322,7,15.5623,0.271254,-95.7569,213.808,1
10323,7,15.5626,0.270904,-95.7575,213.808,1
10324,7,15.5624,0.270979,-95.7572,213.808,1
10325,7,15.5625,0.271051,-95.7574,213.808,1
10326,7,15.5604,0.274812,-95.7514,213.808,1
10327,9865,38.6745,-2.56575,-84.4987,188.191,1
10328,7,15.5625,0.270883,-95.7573,213.808,1
10329,7,15.5625,0.270815,-95.7574,213.808,1
10330,7,15.5607,0.274636,-95.7523,213.808,1
10331,10293,213.405,-78.0066,-12.4637,33.4577,1
10332,7,15.5624,0.271067,-95.7572,213.808,1
10333,7,15.5625,0.271054,-95.7575,213.808,1
10334,10303,91.4449,-19.5491,-56.4843,126.103,1
10335,7,15.5622,0.271375,-95.7567,213.808,1
10336,10177,54.5654,-7.68124,-75.6607,169.312,1
10337,9429,63.2131,-18.2537,-65.3856,154.899,1
10338,7,15.5626,0.270987,-95.7576,213.808,1
10339,10177,54.5641,-7.68137,-75.6592,169.313,1
10340,10303,91.4447,-19.548,-56.4839,126.103,1
10341,7,15.5625,0.270969,-95.7573,213.808,1
10342,7,15.5625,0.270882,-95.7573,213.808,1
10343,7,15.5624,0.271071,-95.7572,213.808,1
10344,7,15.5605,0.274512,-95.7516,213.808,1
10345,7,15.5605,0.274695,-95.7516,213.808,1
10346,5072,33.8754,-3.16161,-86.6052,193.111,1
10347,7,15.5606,0.274202,-95.752,213.808,1
10348,7,15.5624,0.271082,-95.7571,213.808,1
10349,7,15.5623,0.271194,-95.7569,213.808,1
10350,7,15.5624,0.271216,-95.7571,213.808,1
10351,7,15.5625,0.270916,-95.7575,213.808,1
10352,7,15.5625,0.270887,-95.7574,213.808,1
10353,7,15.5623,0.271248,-95.7569,213.808,1
10354,7,15.5623,0.271187,-95.7569,213.808,1
10355,10211,100.185,-21.3571,-51.6124,115.962,1
10356,7,15.5608,0.274058,-95.7525,213.808,1
10357,7,15.5604,0.274663,-95.7513,213.808,1
10358,7,15.5626,0.271025,-95.7575,213.808,1
10359,7,15.5624,0.27094,-95.7572,213.808,1
10360,7,15.5623,0.271233,-95.7568,213.808,1
10361,7,15.5623,0.271281,-95.7569,213.808,1
10362,10229,49.9065,-6.11141,-78.3384,174.903,1
10363,10177,54.5643,-7.68262,-75.6596,169.312,1
10364,7,15.5605,0.27485,-95.7514,213.808,1
10365,7,15.5624,0.271098,-95.7571,213.808,1
10366,10346,35.9115,-3.85524,-85.309,190.61,1
10367,7,15.5624,0.271099,-95.757,213.808,1
10368,7,15.5625,0.270791,-95.7574,213.808,1
10369,7,15.5622,0.271336,-95.7567,213.808,1
10370,7,15.5621,0.271703,-95.7562,213.808,1
10371,7,15.5625,0.270853,-95.7573,213.808,1
10372,10242,181.769,-81.3273,-23.9074,43.4204,1
10373,7,15.5622,0.271273,-95.7567,213.808,1
10374,7,15.5624,0.271084,-95.7571,213.808,1
10375,7,15.5623,0.271365,-95.7569,213.808,1
10376,8479,89.4373,-35.9699,-29.915,115.394,1
10377,7,15.5615,0.272588,-95.7548,213.808,1
10378,14,29.7745,-1.968,-88.9883,197.997,1
10379,7,15.5625,0.270863,-95.7574,213.808,1
10380,7,15.5625,0.2709,-95.7574,213.808,1
10381,7,15.5623,0.271176,-95.757,213.808,1
10382,9983,156.553,-34.8811,-24.6635,52.1971,1
10383,7,15.5605,0.274907,-95.7516,213.808,1
10384,7,15.5623,0.271191,-95.7569,213.808,1
10385,10311,78.4621,-25.4531,-34.2745,128.642,1
10386,7,15.5625,0.270831,-95.7574,213.808,1
10387,7,15.5624,0.271039,-95.7571,213.808,1
10388,10027,36.4669,-2.10077,-85.6747,190.729,1
10389,7,15.5624,0.271122,-95.757,213.808,1
10390,7,15.5625,0.270732,-95.7574,213.808,1
10391,7,15.5624,0.271182,-95.757,213.808,1
10392,7,15.5607,0.273957,-95.7523,213.808,1
10393,7,15.5621,0.271499,-95.7563,213.808,1
10394,10229,49.9063,-6.11145,-78.3383,174.903,1
10395,20,42.0134,-5.3115,-80.5279,182.87,1
10396,10024,124.777,-43.4446,-20.6379,78.2772,1
10397,7,15.5625,0.27083,-95.7573,213.808,1
10398,10331,211.411,-78.469,-14.7235,34.0216,1
10399,10058,88.5656,-18.9037,-57.9962,129.415,1
10400,7,15.5622,0.271331,-95.7566,213.808,1
10401,7,15.5625,0.270988,-95.7574,213.808,1
10402,7,15.5624,0.270925,-95.7572,213.808,1
10403,10398,209.397,-78.727,-16.884,34.621,1
10404,7,15.5624,0.270903,-95.7572,213.808,1
10405,7,15.5624,0.271074,-95.7571,213.808,1
10406,7,15.5625,0.271058,-95.7575,213.808,1
10407,7,15.5621,0.271565,-95.7564,213.808,1
10408,7,15.5625,0.270853,-95.7573,213.808,1
10409,7,15.5622,0.271595,-95.7564,213.808,1
10410,5072,33.8752,-3.16079,-86.604,193.11,1
10411,9231,192.93,-41.3723,-10.0095,14.9871,1
10412,7,15.5625,0.271059,-95.7572,213.808,1
10413,7,15.5623,0.271123,-95.757,213.808,1
10414,10109,45.3863,-4.48957,-80.8864,180.331,1
10415,7,15.5625,0.270902,-95.7573,213.808,1
10416,7,15.5623,0.271224,-95.7568,213.808,1
10417,7,15.5623,0.271165,-95.7568,213.808,1
10418,7,15.5626,0.271043,-95.7576,213.808,1
10419,7,15.5624,0.271047,-95.7571,213.808,1
10420,7,15.5625,0.27113,-95.7575,213.808,1
10421,10109,45.3865,-4.49075,-80.8871,180.331,1
10422,7,15.5626,0.270839,-95.7574,213.808,1
10423,7,15.5624,0.271203,-95.757,213.808,1
10424,9637,29.9614,-0.97666,-89.0063,198.087,1
10425,9862,82.902,-17.4307,-60.8657,135.931,1
10426,9418,167.026,-79.6418,-22.7912,49.8536,1
10427,7,15.5624,0.271121,-95.7571,213.808,1
10428,7,15.5605,0.274532,-95.7517,213.808,1
10429,10027,36.4671,-2.10075,-85.6749,190.729,1
10430,10426,164.591,-79.7349,-21.9853,51.1989,1
10431,7,15.5625,0.270884,-95.7574,213.808,1
10432,7,15.5625,0.271075,-95.7573,213.808,1
10433,7,15.5623,0.271261,-95.7569,213.808,1
10434,7,15.5605,0.274439,-95.7515,213.808,1
10435,14,29.7745,-1.9682,-88.9887,197.997,1
10436,7,15.5625,0.270866,-95.7574,213.808,1
10437,9918,88.5675,-18.8923,-57.9942,129.415,1
10438,7,15.5625,0.270971,-95.7572,213.808,1
10439,14,29.7742,-1.96972,-88.9891,197.997,1
10440,7,15.5624,0.271009,-95.7571,213.808,1
10441,10229,49.9066,-6.10879,-78.3374,174.903,1
10442,7,15.5604,0.27464,-95.7514,213.808,1
10443,10403,207.395,-78.8328,-18.9588,35.291,1
10444,7,15.5624,0.271155,-95.7571,213.808,1
10445,7,15.5624,0.271034,-95.7571,213.808,1
10446,7,15.5622,0.271514,-95.7565,213.808,1
10447,7,15.5625,0.270999,-95.7575,213.808,1
10448,7,15.5621,0.271357,-95.7565,213.808,1
10449,10229,49.9064,-6.10953,-78.3377,174.904,1
10450,10023,34.2972,-1.69192,-86.8589,193.224,1
10451,6849,216.795,-55.45,-2.49791,17.833,1
10452,7,15.5604,0.274573,-95.7513,213.808,1
10453,7,15.5621,0.271413,-95.7563,213.808,1
10454,7,15.5626,0.270809,-95.7574,213.808,1
10455,7,15.5623,0.27137,-95.7567,213.808,1
10456,10188,70.4775,-22.8319,-61.371,145.879,1
10457,9888,85.7228,-18.1902,-59.464,132.692,1
10458,7,15.5624,0.271167,-95.7572,213.808,1
10459,10457,88.5863,-18.8906,-58.0368,129.418,1
10460,10459,91.5027,-19.5417,-56.614,126.113,1
10461,7,15.5623,0.271468,-95.7568,213.808,1
10462,7,15.5606,0.27418,-95.7519,213.808,1
10463,9888,85.7217,-18.1908,-59.4608,132.691,1
10464,7,15.5624,0.27126,-95.7571,213.808,1
10465,10121,71.9582,-14.1518,-66.2492,148.556,1
10466,7,15.5625,0.270932,-95.7573,213.808,1
10467,10443,205.411,-78.8575,-20.9475,36.0671,1
10468,7,15.5622,0.271369,-95.7566,213.808,1
10469,7,15.5607,0.274126,-95.7525,213.808,1
10470,7,15.5623,0.271214,-95.7568,213.808,1
10471,7,15.5625,0.270922,-95.7575,213.808,1
10472,7,15.5623,0.271109,-95.7569,213.808,1
10473,10262,176.607,-81.1979,-24.5621,46.0852,1
10474,7,15.5625,0.271066,-95.7572,213.808,1
10475,7,15.5625,0.271022,-95.7573,213.808,1
10476,10065,68.0062,-21.3292,-62.72,148.923,1
10477,5389,31.8308,-2.5284,-87.8334,195.574,1
10478,10467,203.439,-78.8481,-22.8421,36.9568,1
10479,4445,214.287,-52.3189,-3.23394,14.831,1
10480,7,15.5624,0.270998,-95.7571,213.808,1
10481,7,15.5625,0.270777,-95.7573,213.808,1
10482,10421,47.6528,-5.26764,-79.6457,177.635,1
10483,7005,111.492,-29.5154,-44.3242,101.083,1
10484,7,15.5604,0.274644,-95.7514,213.808,1
10485,9888,85.7208,-18.1868,-59.4566,132.691,1
10486,10478,201.465,-78.833,-24.6289,37.9482,1
10487,10486,199.477,-78.8291,-26.2928,39.0218,1
10488,7,15.5622,0.271233,-95.7568,213.808,1
10489,10487,197.481,-78.8301,-27.8401,40.157,1
10490,7,15.5605,0.274448,-95.7516,213.808,1
10491,7,15.5609,0.273547,-95.753,213.808,1
10492,7,15.5604,0.274812,-95.7514,213.808,1
10493,7,15.5626,0.270857,-95.7574,213.808,1
10494,7,15.5624,0.271022,-95.7571,213.808,1
10495,7,15.5622,0.271558,-95.7565,213.808,1
10496,180,95.3244,-31.7556,-44.7633,115.298,1
10497,7,15.5621,0.271455,-95.7564,213.808,1
10498,7,15.5625,0.270992,-95.7573,213.808,1
10499,8428,25.7308,-0.411451,-91.0627,202.784,1
10500,7,15.5605,0.274874,-95.7517,213.808,1
10501,7,15.5625,0.270916,-95.7574,213.808,1
10502,7,15.5625,0.270776,-95.7574,213.808,1
10503,7,15.5625,0.270984,-95.7572,213.808,1
10504,7,15.5625,0.27088,-95.7574,213.808,1
10505,6849,216.798,-55.4484,-2.49585,17.8351,1
10506,7,15.5626,0.270945,-95.7576,213.808,1
10507,7,15.5624,0.271023,-95.757,213.808,1
10508,7,15.5607,0.27435,-95.7522,213.808,1
10509,7,15.5625,0.27084,-95.7574,213.808,1
10510,7,15.5625,0.27081,-95.7574,213.808,1
10511,10460,94.4589,-20.1805,-55.1874,122.775,1
10512,4629,31.8284,-2.53666,-87.8333,195.574,1
10513,10109,45.3866,-4.49055,-80.8873,180.331,1
10514,7,15.5604,0.274557,-95.7514,213.808,1
10515,7,15.5607,0.274326,-95.7522,213.808,1
10516,7,15.5625,0.270937,-95.7573,213.808,1
10517,7,15.5623,0.2713,-95.7569,213.808,1
10518,7,15.5623,0.271353,-95.7567,213.808,1
10519,8317,58.7313,-15.3384,-68.4461,160.758,1
10520,7,15.5625,0.270873,-95.7574,213.808,1
10521,10489,195.489,-78.818,-29.2861,41.334,1
10522,10521,193.51,-78.7776,-30.6454,42.5371,1
10523,7,15.5604,0.274456,-95.7515,213.808,1
10524,7,15.5607,0.274074,-95.7523,213.808,1
10525,7,15.5623,0.271222,-95.7568,213.808,1
10526,7,15.562,0.271747,-95.7561,213.808,1
10527,10522,191.549,-78.7128,-31.9221,43.7593,1
10528,10527,189.603,-78.6329,-33.1155,44.9954,1
10529,7,15.5625,0.270877,-95.7575,213.808,1
10530,7,15.5605,0.274579,-95.7515,213.808,1
10531,9252,129.971,-36.1125,-34.0523,79.0977,1
10532,7,15.5621,0.271566,-95.7564,213.808,1
10533,10528,187.67,-78.5424,-34.2237,46.238,1
10534,7,15.5605,0.274449,-95.7517,213.808,1
10535,7,15.5606,0.274617,-95.7518,213.808,1
10536,7,15.5625,0.270749,-95.7573,213.808,1
10537,9637,29.9613,-0.976979,-89.0062,198.087,1
10538,10511,97.4484,-20.8421,-53.7706,119.408,1
10539,7,15.5607,0.274276,-95.7523,213.808,1
10540,10533,185.746,-78.4489,-35.2407,47.4807,1
10541,7,15.5623,0.271373,-95.7567,213.808,1
10542,7,15.5625,0.271003,-95.7573,213.808,1
10543,7,15.5625,0.271167,-95.7575,213.808,1
10544,10540,183.825,-78.3642,-36.1582,48.7193,1
10545,7,15.5604,0.274734,-95.7514,213.808,1
10546,7,15.5621,0.271361,-95.7565,213.808,1
10547,7,15.5625,0.270811,-95.7574,213.808,1
10548,7,15.5624,0.271085,-95.757,213.808,1
10549,10544,181.902,-78.293,-36.9677,49.9462,1
10550,9007,32.1302,-1.31624,-87.9707,195.676,1
10551,10533,185.746,-78.449,-35.2406,47.4807,1
10552,8428,25.7307,-0.411203,-91.0626,202.784,1
10553,10540,183.825,-78.3646,-36.1581,48.7195,1
10554,7,15.5624,0.270953,-95.7571,213.808,1
10555,7,15.5626,0.270788,-95.7574,213.808,1
10556,10549,179.976,-78.2399,-37.6609,51.1548,1
10557,7,15.5625,0.270986,-95.7574,213.808,1
10558,7,15.5605,0.274503,-95.7518,213.808,1
10559,7,15.5625,0.270842,-95.7574,213.808,1
10560,7,15.5624,0.270899,-95.7572,213.808,1
10561,7,15.5623,0.271182,-95.7569,213.808,1
10562,10549,179.976,-78.2396,-37.6612,51.1548,1
10563,7,15.5625,0.27088,-95.7574,213.808,1
10564,10533,185.746,-78.4488,-35.2409,47.4807,1
10565,10562,178.047,-78.2002,-38.2402,52.3403,1
10566,7,15.5604,0.274677,-95.7514,213.808,1
10567,7,15.5624,0.271187,-95.7571,213.808,1
10568,7,15.5624,0.270912,-95.7572,213.808,1
10569,7,15.5605,0.27461,-95.7516,213.808,1
10570,14,29.7746,-1.96813,-88.9889,197.997,1
10571,7,15.5624,0.271211,-95.7572,213.808,1
10572,7,15.5625,0.270816,-95.7574,213.808,1
10573,10023,34.2971,-1.69179,-86.8588,193.224,1
10574,7,15.5625,0.271119,-95.7573,213.808,1
10575,7,15.5622,0.271544,-95.7567,213.808,1
10576,10450,36.4748,-2.10894,-85.6941,190.729,1
10577,4629,31.8284,-2.53538,-87.8327,195.574,1
10578,7,15.5624,0.270956,-95.7572,213.808,1
10579,7,15.5624,0.270942,-95.7571,213.808,1
10580,7,15.5625,0.271025,-95.7572,213.808,1
10581,7,15.5623,0.271075,-95.757,213.808,1
10582,7,15.5625,0.270936,-95.7572,213.808,1
10583,9202,27.8438,-0.686295,-90.0729,200.456,1
10584,7,15.5625,0.270913,-95.7575,213.808,1
10585,7,15.5624,0.271128,-95.7571,213.808,1
10586,7,15.5622,0.271317,-95.7567,213.808,1
10587,7,15.5625,0.270854,-95.7574,213.808,1
10588,10565,176.119,-78.1624,-38.7155,53.5007,1
10589,10562,178.047,-78.2004,-38.2399,52.3403,1
10590,7,15.5625,0.270798,-95.7574,213.808,1
10591,10486,199.477,-78.8293,-26.2925,39.0217,1
10592,10513,47.6501,-5.27331,-79.6447,177.635,1
10593,7,15.5625,0.270925,-95.7574,213.808,1
10594,7,15.5623,0.271108,-95.7569,213.808,1
10595,10588,174.194,-78.1208,-39.0956,54.6368,1
10596,14,29.7745,-1.96803,-88.9885,197.997,1
10597,7,15.5605,0.274318,-95.7517,213.808,1
10598,7,15.5616,0.272442,-95.755,213.808,1
10599,7,15.5605,0.274783,-95.7514,213.808,1
10600,7,15.5623,0.271361,-95.757,213.808,1
10601,7,15.5625,0.271083,-95.7574,213.808,1
10602,7,15.5604,0.274497,-95.7514,213.808,1
10603,10564,183.826,-78.362,-36.1605,48.7193,1
